Fecha,Value (TCM)
19/08/1987 00:00,3129485.5
20/08/1987 00:00,3131582.5
21/08/1987 00:00,3131582.5
22/08/1987 00:00,3132569.3
23/08/1987 00:00,3132569.3
24/08/1987 00:00,3132569.3
25/08/1987 00:00,3132569.3
26/08/1987 00:00,3132569.3
27/08/1987 00:00,3132569.3
28/08/1987 00:00,3134666.2
29/08/1987 00:00,3142930.6
30/08/1987 00:00,3163776.5
31/08/1987 00:00,3198190.9
01/09/1987 00:00,3224464.2
02/09/1987 00:00,3243583.3
03/09/1987 00:00,3264799.3
04/09/1987 00:00,3285028.5
05/09/1987 00:00,3295759.9
06/09/1987 00:00,3311918.6
07/09/1987 00:00,3323760.1
08/09/1987 00:00,3337821.9
09/09/1987 00:00,3343249.2
10/09/1987 00:00,3342139.1
11/09/1987 00:00,3338932
12/09/1987 00:00,3334614.8
13/09/1987 00:00,3326967.2
14/09/1987 00:00,3319442.9
15/09/1987 00:00,3315125.7
16/09/1987 00:00,3310808.5
17/09/1987 00:00,3309821.7
18/09/1987 00:00,3310808.5
19/09/1987 00:00,3309821.7
20/09/1987 00:00,3307601.4
21/09/1987 00:00,3307601.4
22/09/1987 00:00,3308711.5
23/09/1987 00:00,3304394.3
24/09/1987 00:00,3303284.2
25/09/1987 00:00,3308711.5
26/09/1987 00:00,3313028.7
27/09/1987 00:00,3318332.7
28/09/1987 00:00,3325980.4
29/09/1987 00:00,3333504.7
30/09/1987 00:00,3334614.8
01/10/1987 00:00,3338932
02/10/1987 00:00,3344359.4
03/10/1987 00:00,3349786.7
04/10/1987 00:00,3355214.1
05/10/1987 00:00,3360641.4
06/10/1987 00:00,3361751.6
07/10/1987 00:00,3362738.4
08/10/1987 00:00,3358421.1
09/10/1987 00:00,3357311
10/10/1987 00:00,3355214.1
11/10/1987 00:00,3355214.1
12/10/1987 00:00,3355214.1
13/10/1987 00:00,3355214.1
14/10/1987 00:00,3355214.1
15/10/1987 00:00,3356200.9
16/10/1987 00:00,3357311
17/10/1987 00:00,3357311
18/10/1987 00:00,3358421.1
19/10/1987 00:00,3358421.1
20/10/1987 00:00,3361751.6
21/10/1987 00:00,3361751.6
22/10/1987 00:00,3361751.6
23/10/1987 00:00,3359531.3
24/10/1987 00:00,3357311
25/10/1987 00:00,3355214.1
26/10/1987 00:00,3351883.7
27/10/1987 00:00,3349786.7
28/10/1987 00:00,3344359.4
29/10/1987 00:00,3342139.1
30/10/1987 00:00,3337821.9
31/10/1987 00:00,3335601.6
01/11/1987 00:00,3334614.8
02/11/1987 00:00,3330297.6
03/11/1987 00:00,3329187.5
04/11/1987 00:00,3329187.5
05/11/1987 00:00,3330297.6
06/11/1987 00:00,3331284.4
07/11/1987 00:00,3335601.6
08/11/1987 00:00,3346456.3
09/11/1987 00:00,3349786.7
10/11/1987 00:00,3350773.5
11/11/1987 00:00,3351883.7
12/11/1987 00:00,3352993.8
13/11/1987 00:00,3356200.9
14/11/1987 00:00,3359531.3
15/11/1987 00:00,3362738.4
16/11/1987 00:00,3378033.6
17/11/1987 00:00,3379143.8
18/11/1987 00:00,3380253.9
19/11/1987 00:00,3386791.4
20/11/1987 00:00,3389011.7
21/11/1987 00:00,3390121.8
22/11/1987 00:00,3391232
23/11/1987 00:00,3391232
24/11/1987 00:00,3392218.8
25/11/1987 00:00,3393328.9
26/11/1987 00:00,3394439
27/11/1987 00:00,3395549.2
28/11/1987 00:00,3395549.2
29/11/1987 00:00,3396659.3
30/11/1987 00:00,3397769.5
01/12/1987 00:00,3398879.6
02/12/1987 00:00,3399989.7
03/12/1987 00:00,3400976.5
04/12/1987 00:00,3400976.5
05/12/1987 00:00,3400976.5
06/12/1987 00:00,3402086.7
07/12/1987 00:00,3400976.5
08/12/1987 00:00,3399989.7
09/12/1987 00:00,3399989.7
10/12/1987 00:00,3399989.7
11/12/1987 00:00,3400976.5
12/12/1987 00:00,3402086.7
13/12/1987 00:00,3400976.5
14/12/1987 00:00,3400976.5
15/12/1987 00:00,3400976.5
16/12/1987 00:00,3400976.5
17/12/1987 00:00,3402086.7
18/12/1987 00:00,3403196.8
19/12/1987 00:00,3406527.2
20/12/1987 00:00,3407637.4
21/12/1987 00:00,3405417.1
22/12/1987 00:00,3405417.1
23/12/1987 00:00,3407637.4
24/12/1987 00:00,3409857.7
25/12/1987 00:00,3410967.8
26/12/1987 00:00,3412077.9
27/12/1987 00:00,3413064.7
28/12/1987 00:00,3413064.7
29/12/1987 00:00,3410967.8
30/12/1987 00:00,3410967.8
31/12/1987 00:00,3410967.8
01/01/1988 00:00,3410967.8
02/01/1988 00:00,3405417.1
03/01/1988 00:00,3400976.5
04/01/1988 00:00,3398879.6
05/01/1988 00:00,3399989.7
06/01/1988 00:00,3402086.7
07/01/1988 00:00,3399989.7
08/01/1988 00:00,3400976.5
09/01/1988 00:00,3402086.7
10/01/1988 00:00,3399989.7
11/01/1988 00:00,3399989.7
12/01/1988 00:00,3400976.5
13/01/1988 00:00,3398879.6
14/01/1988 00:00,3398879.6
15/01/1988 00:00,3400976.5
16/01/1988 00:00,3405417.1
17/01/1988 00:00,3406527.2
18/01/1988 00:00,3409857.7
19/01/1988 00:00,3413064.7
20/01/1988 00:00,3416395.1
21/01/1988 00:00,3418615.4
22/01/1988 00:00,3421945.8
23/01/1988 00:00,3426386.4
24/01/1988 00:00,3431813.8
25/01/1988 00:00,3428606.7
26/01/1988 00:00,3432923.9
27/01/1988 00:00,3436254.3
28/01/1988 00:00,3439584.7
29/01/1988 00:00,3444025.3
30/01/1988 00:00,3450686.1
31/01/1988 00:00,3454016.6
01/02/1988 00:00,3459567.3
02/02/1988 00:00,3464007.8
03/02/1988 00:00,3462897.7
04/02/1988 00:00,3465118
05/02/1988 00:00,3466228.1
06/02/1988 00:00,3467338.2
07/02/1988 00:00,3468448.4
08/02/1988 00:00,3470668.7
09/02/1988 00:00,3472889
10/02/1988 00:00,3477329.5
11/02/1988 00:00,3481893.4
12/02/1988 00:00,3485223.8
13/02/1988 00:00,3487444.1
14/02/1988 00:00,3488554.3
15/02/1988 00:00,3489664.4
16/02/1988 00:00,3492994.8
17/02/1988 00:00,3496325.2
18/02/1988 00:00,3498668.9
19/02/1988 00:00,3500889.2
20/02/1988 00:00,3500889.2
21/02/1988 00:00,3496325.2
22/02/1988 00:00,3500889.2
23/02/1988 00:00,3503109.4
24/02/1988 00:00,3504219.6
25/02/1988 00:00,3505329.7
26/02/1988 00:00,3507550
27/02/1988 00:00,3509770.3
28/02/1988 00:00,3512113.9
29/02/1988 00:00,3512113.9
01/03/1988 00:00,3512113.9
02/03/1988 00:00,3513224
03/03/1988 00:00,3509770.3
04/03/1988 00:00,3505329.7
05/03/1988 00:00,3504219.6
06/03/1988 00:00,3498668.9
07/03/1988 00:00,3498668.9
08/03/1988 00:00,3496325.2
09/03/1988 00:00,3490774.5
10/03/1988 00:00,3485223.8
11/03/1988 00:00,3485223.8
12/03/1988 00:00,3485223.8
13/03/1988 00:00,3485223.8
14/03/1988 00:00,3480659.9
15/03/1988 00:00,3477329.5
16/03/1988 00:00,3472889
17/03/1988 00:00,3469558.5
18/03/1988 00:00,3465118
19/03/1988 00:00,3459567.3
20/03/1988 00:00,3451796.3
21/03/1988 00:00,3446245.6
22/03/1988 00:00,3441805
23/03/1988 00:00,3440694.9
24/03/1988 00:00,3439584.7
25/03/1988 00:00,3439584.7
26/03/1988 00:00,3437364.5
27/03/1988 00:00,3432923.9
28/03/1988 00:00,3431813.8
29/03/1988 00:00,3430703.6
30/03/1988 00:00,3428606.7
31/03/1988 00:00,3426386.4
01/04/1988 00:00,3424166.1
02/04/1988 00:00,3423056
03/04/1988 00:00,3421945.8
04/04/1988 00:00,3418615.4
05/04/1988 00:00,3417505.3
06/04/1988 00:00,3416395.1
07/04/1988 00:00,3414174.9
08/04/1988 00:00,3413064.7
09/04/1988 00:00,3409857.7
10/04/1988 00:00,3407637.4
11/04/1988 00:00,3406527.2
12/04/1988 00:00,3403196.8
13/04/1988 00:00,3397769.5
14/04/1988 00:00,3393328.9
15/04/1988 00:00,3389011.7
16/04/1988 00:00,3388641.6
17/04/1988 00:00,3376923.5
18/04/1988 00:00,3366068.8
19/04/1988 00:00,3351883.7
20/04/1988 00:00,3337821.9
21/04/1988 00:00,3321663.2
22/04/1988 00:00,3306491.3
23/04/1988 00:00,3286138.7
24/04/1988 00:00,3266896.2
25/04/1988 00:00,3246790.4
26/04/1988 00:00,3219283.6
27/04/1988 00:00,3191900.1
28/04/1988 00:00,3163776.5
29/04/1988 00:00,3137749.9
30/04/1988 00:00,3107899.5
01/05/1988 00:00,3079282.5
02/05/1988 00:00,3053872.7
03/05/1988 00:00,3024515.6
04/05/1988 00:00,2996515.4
05/05/1988 00:00,2966665
06/05/1988 00:00,2936074.4
07/05/1988 00:00,2905730.6
08/05/1988 00:00,2881307.5
09/05/1988 00:00,2854294.1
10/05/1988 00:00,2833201.4
11/05/1988 00:00,2822716.8
12/05/1988 00:00,2805571.3
13/05/1988 00:00,2785712.1
14/05/1988 00:00,2769676.7
15/05/1988 00:00,2749077.5
16/05/1988 00:00,2735015.7
17/05/1988 00:00,2722927.5
18/05/1988 00:00,2706275.4
19/05/1988 00:00,2688759.8
20/05/1988 00:00,2677781.8
21/05/1988 00:00,2666803.7
22/05/1988 00:00,2652248.6
23/05/1988 00:00,2643120.7
24/05/1988 00:00,2634979.7
25/05/1988 00:00,2623138.2
26/05/1988 00:00,2604142.5
27/05/1988 00:00,2587120.3
28/05/1988 00:00,2569111.4
29/05/1988 00:00,2546908.6
30/05/1988 00:00,2525569.2
31/05/1988 00:00,2508670.4
01/06/1988 00:00,2495472.1
02/06/1988 00:00,2493745.2
03/06/1988 00:00,2495472.1
04/06/1988 00:00,2489304.6
05/06/1988 00:00,2480546.9
06/06/1988 00:00,2474379.4
07/06/1988 00:00,2468335.3
08/06/1988 00:00,2462167.9
09/06/1988 00:00,2456000.4
10/06/1988 00:00,2449956.3
11/06/1988 00:00,2446502.6
12/06/1988 00:00,2437744.8
13/06/1988 00:00,2436017.9
14/06/1988 00:00,2429110.4
15/06/1988 00:00,2422942.9
16/06/1988 00:00,2415171.9
17/06/1988 00:00,2409991.3
18/06/1988 00:00,2405674.1
19/06/1988 00:00,2399630
20/06/1988 00:00,2392845.8
21/06/1988 00:00,2385074.8
22/06/1988 00:00,2377303.8
23/06/1988 00:00,2368792.7
24/06/1988 00:00,2361021.8
25/06/1988 00:00,2352510.7
26/06/1988 00:00,2345726.5
27/06/1988 00:00,2343999.6
28/06/1988 00:00,2345726.5
29/06/1988 00:00,2342272.7
30/06/1988 00:00,2339805.7
01/07/1988 00:00,2333885
02/07/1988 00:00,2327840.9
03/07/1988 00:00,2324510.5
04/07/1988 00:00,2318589.7
05/07/1988 00:00,2317726.3
06/07/1988 00:00,2316862.8
07/07/1988 00:00,2315999.4
08/07/1988 00:00,2315136
09/07/1988 00:00,2314395.9
10/07/1988 00:00,2312669
11/07/1988 00:00,2310078.6
12/07/1988 00:00,2309338.6
13/07/1988 00:00,2308475.1
14/07/1988 00:00,2312669
15/07/1988 00:00,2314395.9
16/07/1988 00:00,2315999.4
17/07/1988 00:00,2317726.3
18/07/1988 00:00,2317726.3
19/07/1988 00:00,2315999.4
20/07/1988 00:00,2323647
21/07/1988 00:00,2326237.4
22/07/1988 00:00,2327840.9
23/07/1988 00:00,2334625.1
24/07/1988 00:00,2344863
25/07/1988 00:00,2354237.6
26/07/1988 00:00,2358554.8
27/07/1988 00:00,2366202.4
28/07/1988 00:00,2367065.8
29/07/1988 00:00,2367065.8
30/07/1988 00:00,2367929.3
31/07/1988 00:00,2367065.8
01/08/1988 00:00,2366202.4
02/08/1988 00:00,2367065.8
03/08/1988 00:00,2366202.4
04/08/1988 00:00,2366202.4
05/08/1988 00:00,2365339
06/08/1988 00:00,2364475.5
07/08/1988 00:00,2365339
08/08/1988 00:00,2367065.8
09/08/1988 00:00,2373850
10/08/1988 00:00,2378167.3
11/08/1988 00:00,2382484.5
12/08/1988 00:00,2385938.2
13/08/1988 00:00,2385074.8
14/08/1988 00:00,2386801.7
15/08/1988 00:00,2386801.7
16/08/1988 00:00,2388528.6
17/08/1988 00:00,2395312.8
18/08/1988 00:00,2406537.5
19/08/1988 00:00,2415171.9
20/08/1988 00:00,2423929.7
21/08/1988 00:00,2436017.9
22/08/1988 00:00,2445639.1
23/08/1988 00:00,2456000.4
24/08/1988 00:00,2464758.2
25/08/1988 00:00,2473516
26/08/1988 00:00,2486714.3
27/08/1988 00:00,2499049.2
28/08/1988 00:00,2506943.5
29/08/1988 00:00,2518415
30/08/1988 00:00,2527296.1
31/08/1988 00:00,2536177.2
01/09/1988 00:00,2548635.5
02/09/1988 00:00,2558380
03/09/1988 00:00,2570961.6
04/09/1988 00:00,2579966.1
05/09/1988 00:00,2587120.3
06/09/1988 00:00,2590697.4
07/09/1988 00:00,2596124.8
08/09/1988 00:00,2602415.6
09/09/1988 00:00,2609569.8
10/09/1988 00:00,2615984
11/09/1988 00:00,2619561.1
12/09/1988 00:00,2623138.2
13/09/1988 00:00,2625851.9
14/09/1988 00:00,2630415.8
15/09/1988 00:00,2638556.8
16/09/1988 00:00,2665940.3
17/09/1988 00:00,2685059.4
18/09/1988 00:00,2722927.5
19/09/1988 00:00,2779051.3
20/09/1988 00:00,2832214.6
21/09/1988 00:00,2888215.1
22/09/1988 00:00,2941008.4
23/09/1988 00:00,2979493.3
24/09/1988 00:00,3021555.2
25/09/1988 00:00,3068057.8
26/09/1988 00:00,3105802.6
27/09/1988 00:00,3140957
28/09/1988 00:00,3176234.8
29/09/1988 00:00,3231865.2
30/09/1988 00:00,3273310.4
01/10/1988 00:00,3297980.2
02/10/1988 00:00,3320553
03/10/1988 00:00,3341029
04/10/1988 00:00,3347566.4
05/10/1988 00:00,3350773.5
06/10/1988 00:00,3355214.1
07/10/1988 00:00,3356200.9
08/10/1988 00:00,3356200.9
09/10/1988 00:00,3357311
10/10/1988 00:00,3358421.1
11/10/1988 00:00,3356200.9
12/10/1988 00:00,3356200.9
13/10/1988 00:00,3355214.1
14/10/1988 00:00,3355214.1
15/10/1988 00:00,3356200.9
16/10/1988 00:00,3358421.1
17/10/1988 00:00,3358421.1
18/10/1988 00:00,3366068.8
19/10/1988 00:00,3369275.9
20/10/1988 00:00,3372606.3
21/10/1988 00:00,3374826.6
22/10/1988 00:00,3379143.8
23/10/1988 00:00,3390121.8
24/10/1988 00:00,3395549.2
25/10/1988 00:00,3397769.5
26/10/1988 00:00,3402086.7
27/10/1988 00:00,3407637.4
28/10/1988 00:00,3416395.1
29/10/1988 00:00,3468448.4
30/10/1988 00:00,3498668.9
31/10/1988 00:00,3509770.3
01/11/1988 00:00,3521118.4
02/11/1988 00:00,3519884.9
03/11/1988 00:00,3512113.9
04/11/1988 00:00,3507550
05/11/1988 00:00,3494105
06/11/1988 00:00,3476219.4
07/11/1988 00:00,3467338.2
08/11/1988 00:00,3452906.4
09/11/1988 00:00,3449576
10/11/1988 00:00,3448465.9
11/11/1988 00:00,3445135.4
12/11/1988 00:00,3448465.9
13/11/1988 00:00,3447355.7
14/11/1988 00:00,3445135.4
15/11/1988 00:00,3445135.4
16/11/1988 00:00,3446245.6
17/11/1988 00:00,3444025.3
18/11/1988 00:00,3439584.7
19/11/1988 00:00,3439584.7
20/11/1988 00:00,3436254.3
21/11/1988 00:00,3431813.8
22/11/1988 00:00,3429716.8
23/11/1988 00:00,3428606.7
24/11/1988 00:00,3428606.7
25/11/1988 00:00,3428606.7
26/11/1988 00:00,3429716.8
27/11/1988 00:00,3429716.8
28/11/1988 00:00,3426386.4
29/11/1988 00:00,3428606.7
30/11/1988 00:00,3428606.7
01/12/1988 00:00,3428606.7
02/12/1988 00:00,3428606.7
03/12/1988 00:00,3429716.8
04/12/1988 00:00,3430703.6
05/12/1988 00:00,3430703.6
06/12/1988 00:00,3431813.8
07/12/1988 00:00,3434034
08/12/1988 00:00,3435144.2
09/12/1988 00:00,3436254.3
10/12/1988 00:00,3436254.3
11/12/1988 00:00,3435144.2
12/12/1988 00:00,3431813.8
13/12/1988 00:00,3429716.8
14/12/1988 00:00,3431813.8
15/12/1988 00:00,3435144.2
16/12/1988 00:00,3430703.6
17/12/1988 00:00,3429716.8
18/12/1988 00:00,3426386.4
19/12/1988 00:00,3424166.1
20/12/1988 00:00,3425276.3
21/12/1988 00:00,3425276.3
22/12/1988 00:00,3426386.4
23/12/1988 00:00,3426386.4
24/12/1988 00:00,3426386.4
25/12/1988 00:00,3425276.3
26/12/1988 00:00,3425276.3
27/12/1988 00:00,3425276.3
28/12/1988 00:00,3423056
29/12/1988 00:00,3421945.8
30/12/1988 00:00,3420835.7
31/12/1988 00:00,3416395.1
01/01/1989 00:00,3408747.5
02/01/1989 00:00,3400976.5
03/01/1989 00:00,3393328.9
04/01/1989 00:00,3384571.1
05/01/1989 00:00,3382474.2
06/01/1989 00:00,3372606.3
07/01/1989 00:00,3366068.8
08/01/1989 00:00,3357311
09/01/1989 00:00,3346456.3
10/01/1989 00:00,3341029
11/01/1989 00:00,3334614.8
12/01/1989 00:00,3328077.3
13/01/1989 00:00,3306491.3
14/01/1989 00:00,3285028.5
15/01/1989 00:00,3269116.5
16/01/1989 00:00,3249874.1
17/01/1989 00:00,3235072.2
18/01/1989 00:00,3223477.4
19/01/1989 00:00,3214966.4
20/01/1989 00:00,3197204.1
21/01/1989 00:00,3177221.6
22/01/1989 00:00,3160569.5
23/01/1989 00:00,3145027.5
24/01/1989 00:00,3127512
25/01/1989 00:00,3113080.1
26/01/1989 00:00,3100745.2
27/01/1989 00:00,3088410.4
28/01/1989 00:00,3075212
29/01/1989 00:00,3067071
30/01/1989 00:00,3053872.7
31/01/1989 00:00,3042771.3
01/02/1989 00:00,3030559.7
02/02/1989 00:00,3024515.6
03/02/1989 00:00,3017484.7
04/02/1989 00:00,3013537.6
05/02/1989 00:00,3005519.9
06/02/1989 00:00,3007493.5
07/02/1989 00:00,3004533.1
08/02/1989 00:00,3005519.9
09/02/1989 00:00,3003546.3
10/02/1989 00:00,3002436.2
11/02/1989 00:00,3003546.3
12/02/1989 00:00,3002436.2
13/02/1989 00:00,3002436.2
14/02/1989 00:00,2999475.8
15/02/1989 00:00,2998489
16/02/1989 00:00,2997502.2
17/02/1989 00:00,2997502.2
18/02/1989 00:00,2994541.8
19/02/1989 00:00,2990471.3
20/02/1989 00:00,2990471.3
21/02/1989 00:00,2988497.7
22/02/1989 00:00,2987510.9
23/02/1989 00:00,2985537.4
24/02/1989 00:00,2985537.4
25/02/1989 00:00,2983563.8
26/02/1989 00:00,2983563.8
27/02/1989 00:00,2987510.9
28/02/1989 00:00,2987510.9
01/03/1989 00:00,2986524.1
02/03/1989 00:00,2981590.2
03/03/1989 00:00,2982577
04/03/1989 00:00,2982577
05/03/1989 00:00,2981590.2
06/03/1989 00:00,2977519.7
07/03/1989 00:00,2973572.5
08/03/1989 00:00,2969625.3
09/03/1989 00:00,2968638.6
10/03/1989 00:00,2966665
11/03/1989 00:00,2963704.6
12/03/1989 00:00,2960744.2
13/03/1989 00:00,2958770.6
14/03/1989 00:00,2956797.1
15/03/1989 00:00,2954823.5
16/03/1989 00:00,2950876.3
17/03/1989 00:00,2948902.7
18/03/1989 00:00,2946929.1
19/03/1989 00:00,2944955.6
20/03/1989 00:00,2943968.8
21/03/1989 00:00,2944955.6
22/03/1989 00:00,2935087.6
23/03/1989 00:00,2931140.5
24/03/1989 00:00,2928180.1
25/03/1989 00:00,2924232.9
26/03/1989 00:00,2917448.7
27/03/1989 00:00,2915475.2
28/03/1989 00:00,2913501.6
29/03/1989 00:00,2909554.4
30/03/1989 00:00,2908567.6
31/03/1989 00:00,2899809.9
01/04/1989 00:00,2895986
02/04/1989 00:00,2892038.9
03/04/1989 00:00,2886241.5
04/04/1989 00:00,2886241.5
05/04/1989 00:00,2882294.3
06/04/1989 00:00,2879457.3
07/04/1989 00:00,2869712.7
08/04/1989 00:00,2866875.7
09/04/1989 00:00,2861078.3
10/04/1989 00:00,2847633.3
11/04/1989 00:00,2838998.8
12/04/1989 00:00,2831351.2
13/04/1989 00:00,2829377.6
14/04/1989 00:00,2823703.6
15/04/1989 00:00,2817906.2
16/04/1989 00:00,2816055.9
17/04/1989 00:00,2814082.3
18/04/1989 00:00,2814082.3
19/04/1989 00:00,2815069.1
20/04/1989 00:00,2815069.1
21/04/1989 00:00,2811245.3
22/04/1989 00:00,2805571.3
23/04/1989 00:00,2797060.2
24/04/1989 00:00,2775350.8
25/04/1989 00:00,2766839.7
26/04/1989 00:00,2760302.2
27/04/1989 00:00,2758452
28/04/1989 00:00,2769676.7
29/04/1989 00:00,2782875.1
30/04/1989 00:00,2782875.1
01/05/1989 00:00,2782875.1
02/05/1989 00:00,2777201
03/05/1989 00:00,2773377.2
04/05/1989 00:00,2769676.7
05/05/1989 00:00,2769676.7
06/05/1989 00:00,2766839.7
07/05/1989 00:00,2759315.4
08/05/1989 00:00,2751791.1
09/05/1989 00:00,2744390.2
10/05/1989 00:00,2736002.5
11/05/1989 00:00,2722064.1
12/05/1989 00:00,2701711.5
13/05/1989 00:00,2684195.9
14/05/1989 00:00,2668654
15/05/1989 00:00,2650398.3
16/05/1989 00:00,2632266
17/05/1989 00:00,2614997.2
18/05/1989 00:00,2593411.1
19/05/1989 00:00,2568247.9
20/05/1989 00:00,2545058.3
21/05/1989 00:00,2516688.1
22/05/1989 00:00,2488441.2
23/05/1989 00:00,2458714.1
24/05/1989 00:00,2429973.8
25/05/1989 00:00,2397903.1
26/05/1989 00:00,2368792.7
27/05/1989 00:00,2335488.5
28/05/1989 00:00,2304281.2
29/05/1989 00:00,2271470.4
30/05/1989 00:00,2239029.7
31/05/1989 00:00,2210906.1
01/06/1989 00:00,2183029.3
02/06/1989 00:00,2154782.4
03/06/1989 00:00,2123698.4
04/06/1989 00:00,2107539.7
05/06/1989 00:00,2084720.2
06/06/1989 00:00,2058076.8
07/06/1989 00:00,2035627.3
08/06/1989 00:00,2014041.2
09/06/1989 00:00,1989001.4
10/06/1989 00:00,1964084.9
11/06/1989 00:00,1940895.3
12/06/1989 00:00,1934234.5
13/06/1989 00:00,1943115.6
14/06/1989 00:00,1952120.1
15/06/1989 00:00,1958780.9
16/06/1989 00:00,1964825
17/06/1989 00:00,1968525.5
18/06/1989 00:00,1976049.8
19/06/1989 00:00,1983697.4
20/06/1989 00:00,1995785.6
21/06/1989 00:00,2004913.4
22/06/1989 00:00,2012561
23/06/1989 00:00,2018728.5
24/06/1989 00:00,2023292.4
25/06/1989 00:00,2020208.7
26/06/1989 00:00,2015644.8
27/06/1989 00:00,2013301.1
28/06/1989 00:00,2012561
29/06/1989 00:00,2011820.9
30/06/1989 00:00,2010217.4
01/07/1989 00:00,2008737.2
02/07/1989 00:00,2004173.3
03/07/1989 00:00,2002693.1
04/07/1989 00:00,2001089.6
05/07/1989 00:00,1997265.8
06/07/1989 00:00,1993565.3
07/07/1989 00:00,1987397.9
08/07/1989 00:00,1982093.9
09/07/1989 00:00,1973829.5
10/07/1989 00:00,1967785.4
11/07/1989 00:00,1958780.9
12/07/1989 00:00,1951380
13/07/1989 00:00,1945335.9
14/07/1989 00:00,1937934.9
15/07/1989 00:00,1930534
16/07/1989 00:00,1923133.1
17/07/1989 00:00,1916472.2
18/07/1989 00:00,1909811.4
19/07/1989 00:00,1906234.3
20/07/1989 00:00,1900313.5
21/07/1989 00:00,1893035.9
22/07/1989 00:00,1884278.2
23/07/1989 00:00,1875520.4
24/07/1989 00:00,1868773.2
25/07/1989 00:00,1864789
26/07/1989 00:00,1865405.8
27/07/1989 00:00,1866886
28/07/1989 00:00,1866886
29/07/1989 00:00,1866145.9
30/07/1989 00:00,1866145.9
31/07/1989 00:00,1865405.8
01/08/1989 00:00,1860471.8
02/08/1989 00:00,1855414.5
03/08/1989 00:00,1851097.3
04/08/1989 00:00,1846780.1
05/08/1989 00:00,1840365.9
06/08/1989 00:00,1836048.7
07/08/1989 00:00,1829634.6
08/08/1989 00:00,1823960.5
09/08/1989 00:00,1823960.5
10/08/1989 00:00,1825440.7
11/08/1989 00:00,1825440.7
12/08/1989 00:00,1821863.6
13/08/1989 00:00,1815449.5
14/08/1989 00:00,1809158.7
15/08/1989 00:00,1802867.9
16/08/1989 00:00,1795837
17/08/1989 00:00,1791519.8
18/08/1989 00:00,1789422.8
19/08/1989 00:00,1785969.1
20/08/1989 00:00,1783132
21/08/1989 00:00,1779678.3
22/08/1989 00:00,1777581.3
23/08/1989 00:00,1777581.3
24/08/1989 00:00,1776224.5
25/08/1989 00:00,1775484.4
26/08/1989 00:00,1772770.7
27/08/1989 00:00,1769933.7
28/08/1989 00:00,1765863.2
29/08/1989 00:00,1759572.4
30/08/1989 00:00,1756118.6
31/08/1989 00:00,1751308
01/09/1989 00:00,1746497.4
02/09/1989 00:00,1741686.8
03/09/1989 00:00,1735519.4
04/09/1989 00:00,1728735.2
05/09/1989 00:00,1721827.6
06/09/1989 00:00,1720470.8
07/09/1989 00:00,1715043.4
08/09/1989 00:00,1710356.2
09/09/1989 00:00,1704188.7
10/09/1989 00:00,1696787.8
11/09/1989 00:00,1691483.8
12/09/1989 00:00,1684082.9
13/09/1989 00:00,1682726
14/09/1989 00:00,1717757.1
15/09/1989 00:00,1723184.5
16/09/1989 00:00,1726638.2
17/09/1989 00:00,1728735.2
18/09/1989 00:00,1726638.2
19/09/1989 00:00,1719854
20/09/1989 00:00,1716400.3
21/09/1989 00:00,1710972.9
22/09/1989 00:00,1704928.8
23/09/1989 00:00,1698884.7
24/09/1989 00:00,1684699.6
25/09/1989 00:00,1677422
26/09/1989 00:00,1671994.7
27/09/1989 00:00,1666073.9
28/09/1989 00:00,1660029.8
29/09/1989 00:00,1654109.1
30/09/1989 00:00,1646214.7
01/10/1989 00:00,1640294
02/10/1989 00:00,1633756.5
03/10/1989 00:00,1628452.5
04/10/1989 00:00,1621298.3
05/10/1989 00:00,1613527.3
06/10/1989 00:00,1608963.4
07/10/1989 00:00,1601932.5
08/10/1989 00:00,1601932.5
09/10/1989 00:00,1608963.4
10/10/1989 00:00,1611553.7
11/10/1989 00:00,1609580.1
12/10/1989 00:00,1606989.8
13/10/1989 00:00,1602549.2
14/10/1989 00:00,1595395
15/10/1989 00:00,1587130.6
16/10/1989 00:00,1581333.2
17/10/1989 00:00,1573685.6
18/10/1989 00:00,1567888.2
19/10/1989 00:00,1559623.8
20/10/1989 00:00,1551482.8
21/10/1989 00:00,1545192
22/10/1989 00:00,1537667.7
23/10/1989 00:00,1531993.6
24/10/1989 00:00,1527059.7
25/10/1989 00:00,1521385.6
26/10/1989 00:00,1519535.4
27/10/1989 00:00,1515834.9
28/10/1989 00:00,1512134.5
29/10/1989 00:00,1508434
30/10/1989 00:00,1509050.7
31/10/1989 00:00,1510284.2
01/11/1989 00:00,1510284.2
02/11/1989 00:00,1510284.2
03/11/1989 00:00,1509050.7
04/11/1989 00:00,1507200.5
05/11/1989 00:00,1505967
06/11/1989 00:00,1505967
07/11/1989 00:00,1505967
08/11/1989 00:00,1505967
09/11/1989 00:00,1504733.5
10/11/1989 00:00,1504116.8
11/11/1989 00:00,1502883.3
12/11/1989 00:00,1501649.8
13/11/1989 00:00,1501649.8
14/11/1989 00:00,1501033.1
15/11/1989 00:00,1501033.1
16/11/1989 00:00,1499182.8
17/11/1989 00:00,1500416.3
18/11/1989 00:00,1501649.8
19/11/1989 00:00,1501649.8
20/11/1989 00:00,1501649.8
21/11/1989 00:00,1501649.8
22/11/1989 00:00,1505350.3
23/11/1989 00:00,1508434
24/11/1989 00:00,1506583.8
25/11/1989 00:00,1512134.5
26/11/1989 00:00,1513984.7
